id,per_square_meter_price
COL_289284,46463.33416951157
COL_289305,48056.668366140904
COL_289318,51627.65872294341
COL_289354,65826.64576821987
COL_289399,78601.94354591274
COL_289428,45014.861263414816
COL_289460,48780.79143811707
COL_289493,63000.866352960446
COL_289495,77115.24734307532
COL_289749,40997.94968795571
COL_289763,149009.5260973947
COL_289778,54406.76962727693
COL_289801,38288.24860169054
COL_289971,33000.59535797753
COL_290143,66786.28287914499
COL_290169,154737.88178460544
COL_290252,32628.535370715632
COL_290336,55737.060337302595
COL_290398,43027.33667185593
COL_290403,62119.54116359422
COL_290431,29711.642796726675
COL_290466,59367.846940082534
COL_290486,53391.38351512815
COL_290497,34935.58608496443
COL_290510,65857.14166158543
COL_290559,47983.829668220504
COL_290600,123229.7196570865
COL_290602,129237.9845235883
COL_290716,56917.22578395077
COL_290717,23076.746230590725
COL_290876,46935.81409031091
COL_290966,56799.330119990336
COL_291008,28784.25822785944
COL_291021,236421.0902281161
COL_291043,62863.25654334794
COL_291190,56232.4312703894
COL_291192,53147.594619654024
COL_291274,39427.58235176235
COL_291284,56347.01797249442
COL_291397,39151.63600294642
COL_291450,59223.884795014346
COL_291738,99918.62744203348
COL_291740,28448.533096442345
COL_291825,29716.155444271793
COL_291900,52060.37140092136
COL_292045,51497.635843559015
COL_292135,53076.525726655665
COL_292258,34607.38377647649
COL_292275,17810.55095176034
COL_292279,63129.01361934963
COL_292364,44060.12061181574
COL_292417,28159.914043709487
COL_292421,56560.782240170774
COL_292501,47198.544195360344
COL_292654,115626.68429132388
COL_292906,64525.10748697707
COL_292926,29718.513262004926
COL_293123,70108.49394938898
COL_293135,34704.29781443313
COL_293496,47525.14988216301
COL_293497,53491.02094538171
COL_293588,185733.83846156104
COL_293614,145250.52979071529
COL_293631,62314.647183497305
COL_293703,31322.65969031119
COL_293773,35468.95271905462
COL_293780,54375.073925740224
COL_293783,27942.58039250031
COL_293826,31115.56482193587
COL_293889,63310.0701648961
COL_293952,70721.86702508108
COL_293956,38677.5403361754
COL_294068,67302.44407229566
COL_294101,53700.96223462228
COL_294115,51030.62616924794
COL_294143,47673.099450248556
COL_294200,39537.023096343706
COL_294245,35472.939432571184
COL_294261,24357.336034511114
COL_294293,56208.11818676689
COL_294300,59051.982348206606
COL_294350,32103.85499067542
COL_294488,58761.13003063986
COL_294525,62788.22207607728
COL_294553,71428.13390664737
COL_294558,51357.284882450374
COL_294593,54448.23459329425
COL_294691,83145.15983906742
COL_294716,29943.975845458706
COL_294729,53483.86874290372
COL_294785,83036.4330852781
COL_294917,50415.23599205923
COL_294951,18009.063418554688
COL_294975,59413.77774266552
COL_295255,36592.41762058445
COL_295327,13551.488891040897
COL_295509,30119.706283601572
COL_295595,72255.59247915122
COL_296322,39461.563713830394
COL_296509,23913.02192837521
COL_296521,183148.10449310503
COL_296756,36769.2134229172
COL_296901,54599.02263749673
COL_297293,27104.004144162787
COL_297324,42365.508517184215
COL_297326,64889.14920947906
COL_297329,38990.2512078246
COL_297441,41036.79359761468
COL_297472,40791.95202073681
COL_297631,50203.64496450687
COL_297815,83489.7867066129
COL_298020,33790.59106405711
COL_298046,44221.88206941901
COL_298052,29776.387019441154
COL_298055,106231.00812540209
COL_298064,40856.03467311316
COL_298075,56943.48729051127
COL_298099,33611.91968047946
COL_298101,52323.59656492204
COL_298102,42577.37485627582
COL_298103,42814.48219056842
COL_298104,45238.53732234307
COL_298261,49374.19654008467
COL_298459,294026.00070168666
COL_298471,46786.066332937844
COL_298481,64048.38090326552
COL_298516,62024.878119061184
COL_298532,37778.926968766784
COL_298539,47078.027903271715
COL_298593,172487.78670232632
COL_298719,35408.35431924118
COL_298724,31779.431480146217
COL_298733,45587.32554377827
COL_298817,75285.92643780763
COL_298837,51639.54472441
COL_298968,278218.54016558535
COL_299209,64508.23138209864
COL_299221,308191.8952321405
COL_299361,36136.27350071762
COL_299366,54931.63818999861
COL_299450,71236.47763791792
COL_299454,63545.91983218396
COL_299455,58264.63395869068
COL_299459,64531.32268337366
COL_299464,43304.42336733082
COL_299468,51257.322511519415
COL_299486,67299.29170736195
COL_299491,69212.20768857628
COL_299497,51702.37812698687
COL_299499,29069.76215895972
COL_299501,56197.81538684659
COL_299540,44599.74401784693
COL_299615,52954.05452629489
COL_299659,257820.35525725858
COL_299678,123767.33969502877
COL_299795,42506.47062780251
COL_299818,42391.76970559256
COL_299819,66310.20819215404
COL_299820,67891.75968611671
COL_299960,46849.346784538546
COL_300095,60005.06388553955
COL_300108,201928.331200593
COL_300125,30138.420290999242
COL_300144,223283.06173677547
COL_300225,43239.38369897356
COL_300305,263300.35845685686
COL_300423,37249.94572099766
COL_300491,31776.42132808853
COL_300562,40039.1773354232
COL_300747,36529.19764027775
COL_300816,54762.65171406548
COL_300942,52190.94805245355
COL_300959,41534.61069559292
COL_300962,53511.56544821916
COL_301220,25642.376936075365
COL_301285,48912.06196109616
COL_301290,57254.51065666852
COL_301303,53584.63677414604
COL_301367,26780.278261637628
COL_301368,27875.171683809203
COL_301378,71240.93114043138
COL_301401,88690.54472148423
COL_301444,21403.767369932237
COL_301445,46784.95596341861
COL_301574,115960.41837657228
COL_301649,40317.712714362904
COL_301669,53761.16268676409
COL_301670,48239.18223865189
COL_301679,44985.44765699983
COL_301709,49525.97136464491
COL_301757,180678.89309727185
COL_301819,45939.32689673444
COL_301820,53840.10469573175
COL_301821,62166.61406736651
COL_301822,60378.36754101075
COL_301823,59632.399630341744
COL_301843,37306.2091373733
COL_301976,127363.12766892854
COL_301986,43834.54100215312
COL_302097,57720.46043466387
COL_302111,58497.76028161311
COL_302139,47553.76131847386
COL_302293,48028.07112257267
COL_302294,34633.160140489286
COL_302428,70062.02699831505
COL_302465,33935.75520767946
COL_302497,85947.39600529759
COL_302548,41391.45344146868
COL_302597,61506.71066445381
COL_302726,58762.756445147694
COL_302745,60143.8682549067
COL_302873,40349.21970286337
COL_302926,46649.463284293015
COL_302986,42333.825874966045
COL_302987,35985.18317121715
COL_302994,63608.62832187953
COL_303002,59151.624577544375
COL_303004,41440.17180056645
COL_303007,36562.90220137077
COL_303069,53648.94709937113
COL_303147,27708.015089809585
COL_303265,44704.04166459574
COL_303285,59701.174313715754
COL_303366,32600.021489017192
COL_303405,110764.87142535475
COL_303564,47865.911759219845
COL_303569,40353.08271064997
COL_303618,59923.1600167111
COL_303623,60620.778612120135
COL_303624,60620.778612120135
COL_303625,55093.35076774126
COL_303626,42677.39827909119
COL_303627,64506.62753003534
COL_303637,31286.60750359956
COL_303638,41432.2199999526
COL_304041,44966.769261810696
COL_304147,476473.98423319863
COL_304255,225104.32328434256
COL_304280,85380.51947349822
COL_304320,51440.24240230382
COL_304322,61294.39342451333
COL_304323,42291.930378649595
COL_304324,31530.139784705618
COL_304325,42195.01326385656
COL_304367,36456.53911343233
COL_304546,61701.72919032278
COL_304550,52552.054514522235
COL_304552,89510.07122648378
COL_304561,37566.38784072858
COL_304585,61102.0795060818
COL_304853,68209.99800184817
COL_304902,28789.39351123941
COL_304978,60054.15559902961
COL_304984,36486.52274133034
COL_305002,64064.53978020214
COL_305017,61194.47948764479
COL_305038,39297.74714325554
COL_305057,42267.30923989495
COL_305058,43154.19665423193
COL_305059,43096.29295865068
COL_305114,303368.85980838485
COL_305373,75404.67799281291
COL_305382,69548.06712838696
COL_305383,67842.40868033926
COL_305384,71547.56848934939
COL_305385,71547.56848934939
COL_305386,71277.0594312708
COL_305387,71489.3532851463
COL_305388,68749.87004039332
COL_305413,55619.910754585886
COL_305607,59979.16382266034
COL_305652,64657.55982534362
COL_305726,141860.91505166312
COL_305896,90882.75051906565
COL_305924,43560.75637945166
COL_305926,43470.89765867199
COL_306033,63172.835985727026
COL_306088,74360.76378604176
COL_306141,30843.35422533198
COL_306143,44558.21793720929
COL_306144,53620.77396210614
COL_306151,63214.569715408164
COL_306153,51756.33077130623
COL_306154,52796.28977508473
COL_306155,39476.163842755384
COL_306206,54529.24379011556
COL_306621,46037.101896541884
COL_306728,52427.97456915275
COL_306758,34784.22230030626
COL_306763,65299.997648188444
COL_306803,42608.410791267306
COL_306853,40961.82847270716
COL_306892,37179.71774605509
COL_306938,66479.08086898162
COL_307001,64653.466199705166
COL_307043,61251.98148593391
COL_307158,50836.69326176905
COL_307269,58157.30260479477
COL_307356,58783.531683209236
COL_307480,41054.307135840056
COL_307529,75616.19280276338
COL_307623,27252.18790280489
COL_307819,56105.41689925816
COL_307874,61635.67815703457
COL_307945,64823.43186412609
COL_307986,54282.7908256341
COL_308206,48403.570882038926
COL_308211,38582.13086361643
COL_308429,53253.43452131608
COL_308446,36422.59821208645
COL_308472,60952.106025428184
COL_308486,68860.11494967343
COL_308492,68767.4015103874
COL_308493,66212.5916538796
COL_308743,45721.41432525463
COL_308803,42515.60332834368
COL_308813,80105.69138527845
COL_308963,51735.47992136806
COL_308966,22207.090638928
COL_309079,36892.01420151081
COL_309121,46717.66361203649
COL_309434,47876.85240378363
COL_309612,34644.06287396292
COL_309635,18030.870403243083
COL_309640,61459.609600301104
COL_309642,36174.91374117672
