id,per_square_meter_price
COL_289284,36699.29162445404
COL_289305,53058.452682413095
COL_289318,58486.99416490873
COL_289354,69579.83713902713
COL_289399,66942.20327744025
COL_289428,45264.300003656215
COL_289460,48869.25586856313
COL_289493,56057.97007084592
COL_289495,71175.60131373578
COL_289749,42484.75343290083
COL_289763,184426.8595360191
COL_289778,63131.87414874824
COL_289801,33653.12654333984
COL_289971,30050.236882798577
COL_290143,62912.73569180295
COL_290169,169272.8396774281
COL_290252,29313.0267110467
COL_290336,35480.47293770435
COL_290398,43996.619065783954
COL_290403,65651.65524302897
COL_290431,28945.73548246682
COL_290466,58123.37967576652
COL_290486,52562.43699247593
COL_290497,29546.726735834363
COL_290510,68276.07356427783
COL_290559,40406.02639317897
COL_290600,113608.8182278652
COL_290602,120457.52628965353
COL_290716,57287.444078373985
COL_290717,23467.549870885283
COL_290876,42354.58803853413
COL_290966,39430.81164483213
COL_291008,30489.008334442893
COL_291021,220737.69660933065
COL_291043,50317.757524752335
COL_291190,57693.21289437771
COL_291192,49237.972806593025
COL_291274,45780.83544201683
COL_291284,72497.01384493001
COL_291397,31613.725924996026
COL_291450,68962.29019078276
COL_291738,93493.9160658713
COL_291740,60901.10451190052
COL_291825,29867.709352651007
COL_291900,58898.976060781024
COL_292045,56539.80264936836
COL_292135,51107.984848821805
COL_292258,28647.35937906427
COL_292275,50903.20333447872
COL_292279,62488.378353027474
COL_292364,45012.84044063231
COL_292417,32811.0323620208
COL_292421,59477.37807770165
COL_292501,46830.339144669146
COL_292654,106940.112328576
COL_292906,63961.96013932513
COL_292926,36540.117618381824
COL_293123,98987.20367167442
COL_293135,30927.96699681113
COL_293496,56253.798220617326
COL_293497,49866.21653480293
COL_293588,215120.74385727377
COL_293614,177548.1221027851
COL_293631,69926.55454819369
COL_293703,34506.178701211145
COL_293773,36579.58980174897
COL_293780,27250.48927899334
COL_293783,27215.067170854723
COL_293826,33392.763237246254
COL_293889,64760.55188634885
COL_293952,72414.28255062856
COL_293956,39673.826939036684
COL_294068,62830.95606516425
COL_294101,55503.170909785695
COL_294115,41681.8923328877
COL_294143,38364.13581488836
COL_294200,38497.26105716531
COL_294245,23552.903172214697
COL_294261,25135.221234313703
COL_294293,63046.25426463617
COL_294300,61181.251306812526
COL_294350,34388.97806033365
COL_294488,58819.447651336275
COL_294525,75504.07459304052
COL_294553,51402.90351526441
COL_294558,46913.12469903901
COL_294593,44628.12258197119
COL_294691,77553.6359320033
COL_294716,32433.775381820844
COL_294729,50305.1663118377
COL_294785,84901.82615503053
COL_294917,47856.772842572675
COL_294951,19187.46322176694
COL_294975,49584.259251064286
COL_295255,34264.65739059094
COL_295327,15219.329157303913
COL_295509,31055.713499543628
COL_295595,62901.03254753733
COL_296322,42471.39061243855
COL_296509,24711.3459508864
COL_296521,197987.76208268263
COL_296756,15909.503930122393
COL_296901,50889.20380279218
COL_297293,29674.38963395554
COL_297324,42019.228909851576
COL_297326,63876.532876434576
COL_297329,37796.59559850723
COL_297441,37635.817555881826
COL_297472,33180.08654752923
COL_297631,48115.34905849734
COL_297815,84282.62503034023
COL_298020,35159.215999384076
COL_298046,46546.97339803712
COL_298052,37834.71964042133
COL_298055,106890.45475925112
COL_298064,41826.262256686474
COL_298075,62603.17111280505
COL_298099,48624.31856114897
COL_298101,61358.21262306686
COL_298102,42123.36331431678
COL_298103,42123.36331431678
COL_298104,43933.80365410755
COL_298261,42865.69594943902
COL_298459,301122.3899420355
COL_298471,29204.880794103825
COL_298481,70179.97007580547
COL_298516,66738.02693926782
COL_298532,29714.962631633687
COL_298539,47054.70047064648
COL_298593,167351.9557368196
COL_298719,30804.129451391935
COL_298724,29190.853377009094
COL_298733,49466.88529704776
COL_298817,69380.74692733861
COL_298837,56015.09669348324
COL_298968,280423.9554370331
COL_299209,82429.48867272945
COL_299221,257924.02724135603
COL_299361,39338.41229565786
COL_299366,49105.22374755622
COL_299450,77798.6651684842
COL_299454,63566.16274874993
COL_299455,57516.51799607334
COL_299459,66190.54245932297
COL_299464,47381.78630260224
COL_299468,53267.50425289862
COL_299486,52441.94816057687
COL_299491,73006.38262936511
COL_299497,55838.10155175918
COL_299499,33291.28865898127
COL_299501,63298.09648246969
COL_299540,45318.9933205459
COL_299615,59295.55890419077
COL_299659,250292.12533359512
COL_299678,210849.8077977254
COL_299795,32247.985451173034
COL_299818,45843.26206541218
COL_299819,57677.15595324274
COL_299820,58471.5196789568
COL_299960,42964.19987517846
COL_300095,64482.40403138758
COL_300108,206325.56084674376
COL_300125,27688.047499014196
COL_300144,210353.39648169978
COL_300225,48091.978568365485
COL_300305,247969.71317003114
COL_300423,32247.168963801232
COL_300491,38783.04530084846
COL_300562,39628.68434715848
COL_300747,43904.90879083821
COL_300816,58382.14087929898
COL_300942,53963.848817368154
COL_300959,43824.40719565669
COL_300962,55954.71438797762
COL_301220,39142.182463306315
COL_301285,52518.14439040911
COL_301290,53689.22389462082
COL_301303,55827.15805009874
COL_301367,28537.36327140867
COL_301368,29522.164824190007
COL_301378,63963.949511161634
COL_301401,53893.58339624509
COL_301444,21886.013289249975
COL_301445,69315.55938868412
COL_301574,112959.86433718516
COL_301649,32843.94886088267
COL_301669,108531.9516853256
COL_301670,44575.93702341322
COL_301679,36486.463774387084
COL_301709,50664.53695874072
COL_301757,197227.50193360948
COL_301819,30688.438490309138
COL_301820,38963.11688326087
COL_301821,51898.25817956445
COL_301822,42261.05929280578
COL_301823,36638.4720888014
COL_301843,55448.53711003681
COL_301976,153634.07732762545
COL_301986,36088.11901129097
COL_302097,67713.69513954944
COL_302111,61341.420674827925
COL_302139,49939.57886305878
COL_302293,34160.55420572994
COL_302294,33526.16357291527
COL_302428,62289.71674608464
COL_302465,30221.942268431827
COL_302497,99635.20086750606
COL_302548,37713.94681343864
COL_302597,43620.05989708224
COL_302726,55945.737627289804
COL_302745,54593.96675568335
COL_302873,48828.01238466076
COL_302926,49559.36710882782
COL_302986,38923.03104756361
COL_302987,39686.88674468915
COL_302994,67587.1434904145
COL_303002,71543.70304789772
COL_303004,43756.26894450226
COL_303007,31606.272171105844
COL_303069,52710.718914061
COL_303147,25911.394587444305
COL_303265,48738.60950080784
COL_303285,60194.399458207365
COL_303366,31980.077224577795
COL_303405,111753.62183924003
COL_303564,49135.63681085166
COL_303569,32493.135317068893
COL_303618,65743.23614087328
COL_303623,57525.52310492899
COL_303624,57016.96956985491
COL_303625,51031.541026680774
COL_303626,37055.28654014044
COL_303627,57858.5665601315
COL_303637,31347.3000152686
COL_303638,45787.268103803624
COL_304041,41386.441636486314
COL_304147,628331.4621432988
COL_304255,222965.71096537687
COL_304280,81396.79274408941
COL_304320,47143.63633057816
COL_304322,50972.15556810796
COL_304323,34441.66361377276
COL_304324,20925.061248642574
COL_304325,34441.66361377276
COL_304367,36806.28808605808
COL_304546,61370.46415945528
COL_304550,62640.35939733966
COL_304552,65211.24761432463
COL_304561,40905.058768968716
COL_304585,77076.85904109901
COL_304853,64263.92592693368
COL_304902,30908.286800365266
COL_304978,58122.06277455418
COL_304984,35410.85937306196
COL_305002,67080.38640432156
COL_305017,52841.34166209725
COL_305038,32985.05939486294
COL_305057,38324.891560795935
COL_305058,39261.492652931556
COL_305059,39234.18137938093
COL_305114,292646.50612440775
COL_305373,78839.33470838635
COL_305382,67241.41455636009
COL_305383,64728.76632364349
COL_305384,68856.2941954833
COL_305385,68856.2941954833
COL_305386,68185.72012116319
COL_305387,68856.2941954833
COL_305388,65866.36367108604
COL_305413,47878.49396898168
COL_305607,56243.467550504036
COL_305652,60356.62512289141
COL_305726,135894.51810632044
COL_305896,94144.42323963721
COL_305924,47060.0554987649
COL_305926,46987.83052062365
COL_306033,71402.24895706332
COL_306088,72550.2124519022
COL_306141,34444.462269903255
COL_306143,44974.15878099285
COL_306144,50878.139057432345
COL_306151,71569.20616079473
COL_306153,49935.53468995856
COL_306154,50958.75841337138
COL_306155,30718.980593542346
COL_306206,55758.7701105973
COL_306621,51192.89839353218
COL_306728,59728.05210076994
COL_306758,41263.2720702756
COL_306763,70094.04928933654
COL_306803,40101.2264159033
COL_306853,36250.392700983255
COL_306892,38279.214946966895
COL_306938,67273.39994660592
COL_307001,64395.29035851301
COL_307043,62783.10270932813
COL_307158,56216.88077231543
COL_307269,56552.737783045115
COL_307356,56394.95732647005
COL_307480,44137.551637021235
COL_307529,70272.40171385859
COL_307623,35344.662310171516
COL_307819,48119.583091038796
COL_307874,49769.14364899057
COL_307945,68901.03580156216
COL_307986,55867.51342946873
COL_308206,55205.54514760244
COL_308211,29862.206064720736
COL_308429,55291.27293652128
COL_308446,34133.12459741691
COL_308472,58610.6321311587
COL_308486,74121.66635254443
COL_308492,76031.88948697285
COL_308493,71724.86807580077
COL_308743,43961.93389446269
COL_308803,40291.1037498355
COL_308813,83127.1594345401
COL_308963,44228.19227887345
COL_308966,23927.82109920462
COL_309079,35453.92746606787
COL_309121,33251.440345989584
COL_309434,52615.43424606508
COL_309612,38369.662846270614
COL_309635,16549.610884472368
COL_309640,53656.28503052047
COL_309642,32249.22713321089
COL_309784,35571.873664695784
COL_310093,32445.577994097992
COL_310107,32460.048864980643
COL_310164,57789.39001339546
COL_310207,54664.63768262538
COL_310218,51549.41608133306
COL_310311,44356.03159365486
COL_310315,44406.230871007436
COL_310359,67209.22914019563
COL_310405,64316.324715724586
COL_310447,73425.62989532831
COL_310503,47679.05218226374
COL_310570,36829.27461595487
COL_310590,55505.39214963794
COL_310604,62988.07598823036
COL_310641,213263.17461872537
COL_310642,52160.65675097583
COL_310656,179511.82492167954
COL_310722,31318.21605157208
COL_310897,39809.61958338139
COL_311016,26022.80248737136
COL_311017,41991.10205267355
COL_311018,38647.52775652365
COL_311025,24951.551502021182
COL_311026,34126.05751572687
COL_311068,38202.10812426117
COL_311128,36603.26264003114
COL_311187,146295.06222194282
COL_311188,147389.20742904305
COL_311328,249778.09998538272
COL_311348,45094.03381848009
COL_311537,54965.76587601706
COL_311660,46773.03409947333
COL_311665,34562.107164043446
COL_311698,28582.395122629867
COL_311704,222987.74212010155
COL_311870,58157.78619473032
COL_312002,47330.892906101435
COL_312005,393697.1645465967
COL_312006,146001.59263787142
COL_312007,147240.71761182367
COL_312010,69652.67540466979
COL_312014,57281.06287900535
COL_312208,50352.51674331776
COL_312270,33184.27239593082
COL_312284,55215.9041559478
COL_312290,29762.484757183665
COL_312323,64302.269304559326
COL_312335,58617.07956300856
COL_312455,53396.695766670426
COL_312609,45398.28925489025
COL_312628,39270.01799906437
COL_312649,58819.262203737686
COL_312672,54373.953670356204
COL_312673,63517.5424055732
COL_312695,40289.938965377434
COL_312997,140778.88728510833
COL_313006,49825.60314472174
COL_313065,63120.061838411566
COL_313068,62513.4530804337
COL_313211,43225.21214430928
COL_313268,275212.3870347708
COL_313304,41270.57123695671
COL_313352,35468.72765935011
COL_313363,50300.84888956825
COL_313535,62724.85746400967
COL_313559,94690.16554249483
COL_313572,52874.1554150092
COL_313573,52874.1554150092
COL_313574,41223.19587387534
COL_313597,43964.087718789
COL_313606,57831.5375294541
COL_313694,77498.83839951178
COL_313703,35737.92635305066
COL_313717,77473.48996664399
COL_313789,21380.29959657525
COL_313791,37960.934444921106
COL_313814,60997.28661436707
COL_314054,62641.03286887488
COL_314055,62641.03286887488
COL_314058,61368.69141187109
COL_314069,25463.695794829677
COL_314170,47581.43076541499
COL_314185,55024.986091327395
COL_314186,28881.525329176864
COL_314187,40741.73588614347
COL_314190,68981.81593261306
COL_314196,40029.99156693279
COL_314211,46325.15082101074
COL_314230,58018.808760844324
COL_314308,27741.700755391485
COL_314419,40697.92218998677
COL_314536,39667.37856584905
COL_314628,52659.545285369044
COL_314746,46732.50330696418
COL_314818,60982.18479305352
COL_314821,62286.13877076907
COL_314859,30669.847983907286
COL_314860,41997.10822229687
COL_314899,67147.1093132016
COL_314907,40257.38719315412
COL_314997,25524.005494821708
COL_315015,140712.85240880927
COL_315135,35519.41031376771
COL_315502,55495.21341727018
COL_315578,52276.48494022523
COL_315599,38730.27729375627
COL_315602,28208.673617744793
COL_315621,42604.69257506779
COL_315652,171067.27980340706
COL_315673,286429.8145608169
COL_315724,22793.77927963289
COL_315806,15597.56176382096
COL_315970,94306.61893671278
COL_315976,24470.93918331248
COL_315977,26011.088846072485
COL_316014,36274.65839802424
COL_316015,55233.44138770017
COL_316017,51028.36665736391
COL_316021,47747.50802614961
COL_316022,36616.47002879783
COL_316023,45213.96579541675
COL_316024,43725.489052534795
COL_316025,51020.73350125255
COL_316150,60719.71489449074
COL_316180,46298.26228812814
COL_316181,38816.15722696954
COL_316289,62707.865050859364
COL_316308,37609.79890879708
COL_316323,27963.94217809948
COL_316387,26364.543685635403
COL_316388,26364.543685635403
COL_316389,28595.287539575125
COL_316390,26548.215696202755
COL_316392,24687.350040101912
COL_316423,24488.247761558963
COL_316446,54640.04687852977
COL_316448,67084.89439576132
COL_316562,30465.253145901082
COL_316629,37899.31679099347
COL_316720,71612.15066616253
COL_316897,162054.31269439438
COL_316942,32524.289115317184
COL_317174,37736.52135500396
COL_317405,60242.66785842936
COL_317423,46312.110379998834
COL_317789,33383.4323709779
COL_317930,65376.22185099144
COL_318181,64637.50391609828
COL_318209,63268.76188752236
COL_318336,25760.696265900504
COL_318357,28190.468971245402
COL_318384,46185.09724637117
COL_318425,45769.44857115576
COL_318499,33027.89845638184
COL_318575,57900.71240065245
COL_318696,68921.22036354485
COL_318698,197997.13238833757
COL_318712,53712.46393197656
COL_318765,52938.69854534484
COL_319064,67049.06224592426
COL_319104,40384.38819746689
COL_319163,28772.862130148093
COL_319251,45224.91523681959
COL_319500,47212.047828525785
COL_319542,177546.87252681996
COL_319671,60297.03053615748
COL_319675,55950.55634485333
COL_319987,45561.84268110661
COL_319998,31204.69032338646
COL_320000,31204.69032338646
COL_320001,30694.662420836543
COL_320028,38102.086587641454
COL_320128,63876.532876434576
COL_320171,31497.795634764767
COL_320291,68071.6225012985
COL_320376,93913.5237310879
COL_320430,21701.244448207224
COL_320446,38143.63817005083
COL_320452,38736.459981813714
COL_320470,27380.066652903693
COL_320478,47399.99587380518
COL_320498,47256.39399289692
COL_320518,39932.32870026066
COL_320693,53461.46898362989
COL_320824,60938.29257033142
COL_320905,20064.181374884265
COL_320942,123681.34013777695
COL_320966,40207.11849441801
COL_321061,68592.17901983058
COL_321088,72167.56869076697
COL_321099,61316.30681270646
COL_321128,223343.01275013253
COL_321407,49097.19000459979
COL_321417,57334.30780132791
COL_321427,51090.154594377374
COL_321474,44324.361497165766
COL_321621,36318.73113682818
COL_321670,51295.816278877224
COL_321677,35943.14256089149
COL_321820,32844.56380999514
COL_322106,43210.27695390436
COL_322266,31110.57542308617
COL_322288,70903.77640401239
COL_322290,69058.48870700762
COL_322311,47901.33234623049
COL_322356,48758.90228315553
COL_322378,35230.81169454804
COL_322380,30965.943116708386
COL_322428,74126.07384786924
COL_322436,54586.312876210795
COL_322462,50529.35224619435
COL_322463,25285.01940192335
COL_322511,55178.586612740546
COL_322568,49084.19021375578
COL_322595,35793.601663822854
COL_322623,26149.307945734643
COL_322624,81385.15623236523
COL_322665,54965.76587601706
COL_322676,77313.26825418568
COL_322749,37720.79810266892
COL_322954,35350.53623759881
COL_323025,59881.17366055391
COL_323034,62478.83363536773
COL_323061,54910.57335314404
COL_323075,19962.335160168743
COL_323078,41229.56531985103
COL_323084,41879.540893832
COL_323247,44142.506522680385
COL_323258,62090.697636742676
COL_323261,67718.6454452607
COL_323330,62010.97606126853
COL_323355,76075.05178954388
COL_323590,34520.42410661651
COL_323647,31629.053753131568
COL_323671,56970.96621899837
COL_323683,295043.5334028265
COL_323882,63504.242895423326
COL_323938,78347.17113497043
COL_324197,116775.53636165507
COL_324268,26898.233993301204
COL_324269,39440.98966904533
COL_324455,111400.98323291905
COL_324459,69826.79951820728
COL_324622,71357.49231555665
COL_324655,37693.804116601306
COL_324779,29777.381720963243
COL_324786,165353.71461741938
COL_324787,159550.6439287982
COL_324926,49148.58527250777
COL_324927,67682.48307794803
COL_324936,28015.91252442097
COL_324940,203689.61895432966
COL_324941,69242.46245971594
COL_325131,77462.94189344728
COL_325182,40339.58737633454
COL_325196,56998.35093674781
COL_325210,57233.03580244907
COL_325348,47971.541767964576
COL_325392,41398.00299206256
COL_325405,63965.926524085895
COL_325545,174360.3142264472
COL_325588,77085.6354524285
COL_325648,64599.68847558129
COL_325649,65092.2274472013
COL_325650,55538.4921178758
COL_325651,65913.27698456723
COL_325652,56832.191202559356
COL_325653,61925.206231082455
COL_325696,62431.58045080869
COL_325699,51709.1566538217
COL_325703,46165.00579032435
COL_325707,58823.42887944866
COL_325847,52153.84646178255
COL_325884,38042.82663341026
COL_325904,70127.00044809183
COL_325905,42276.82003980635
COL_325942,97889.27208252395
COL_325998,177321.4388340358
COL_326043,40942.65670805049
COL_326045,44338.35393913695
COL_326068,53864.33141586922
COL_326108,48876.32294749104
COL_326130,210395.65490495542
COL_326171,51029.04398518408
COL_326268,54114.6484673257
COL_326466,44597.248400307166
COL_326531,41779.2945491191
COL_326680,54236.82617944109
COL_326753,43398.57917757535
COL_326804,57650.955639251275
COL_326997,57152.510224754
COL_327062,31157.25704748777
COL_327071,25435.05287526854
COL_327138,42166.002060953
COL_327471,53395.746266096314
COL_327568,23040.935720102556
COL_327627,75634.60836507552
COL_327732,35610.139061723254
COL_328038,161565.3976264607
COL_328039,160957.00965799292
COL_328086,35718.91490078459
COL_328127,70458.89860897369
COL_328128,40891.054858456046
COL_328240,50481.738450538855
